star,emotion
3,0.5323772405695989
4,0.9964733036716322
1,0.9279558964429819
2,0.14197904370683623
5,0.5205794839292786
5,0.3143355936684273
5,0.7975212321961694
5,0.8991072357979584
5,0.3234463362070402
5,0.9962891995956928
5,0.38584917610098624
1,0.16341435629724063
5,0.626523170199223
5,0.9977171756287463
4,0.8993149955250007
4,0.7989447010914458
5,0.9991983685708575
3,0.40024702272589785
1,0.6245713693800833
5,0.6976012609589395
4,0.9942032326689388
1,0.999997717293592
5,0.8855095653316697
5,0.6662224690458122
4,0.22522029133260205
3,0.15723520026467014
5,0.8475519707425141
1,0.4917103473794367
5,0.8298543577783337
5,0.5464636643427929
4,0.8896028148814017
4,0.5861941303879538
5,0.8207040324880431
5,0.8403488174454957
5,0.8057784134472559
5,0.2153582293366635
5,0.43465702700978404
5,0.9999643881799981
4,0.694486336823858
5,0.8350753977090994
5,0.541457447025058
2,0.882389815494364
3,0.4248484355704323
1,0.2640779391273396
5,0.4801689535791626
4,0.7822572232154399
5,0.6721246561948925
5,0.7110271059435853
5,0.5743084514862924
4,0.8521409004462238
5,0.9740206029974492
4,0.6653255303584492
2,0.9746916317814952
5,0.37132044723073315
5,0.3863069980850489
5,0.02100573934146689
5,0.7332833422174064
4,0.5082280659598677
3,0.9817711762831145
5,0.8244046970403471
5,0.4608777399091775
2,0.8689887887753958
5,0.3787758650305908
5,0.6328938427807267
5,0.5891896424618634
5,0.4608777399091775
5,0.43465702700978404
5,0.7910295044927325
5,0.743436183737293
3,0.4479117353728633
5,0.9032670349304943
5,0.9737121595895958
5,0.3268561639051972
4,0.9999628154593074
5,0.662979199126793
5,0.8504562378121715
3,0.47098791231057757
5,0.5743082722798563
3,0.9718589289661905
5,0.4304717774931955
5,0.9285441181679919
4,0.7954197884555309
5,0.8232068700778817
5,0.505148008472123
5,0.5882364716251693
5,0.06510663744641841
5,0.8259357479778658
5,0.5997148982439633
2,0.45595645702781334
5,0.9736338627192636
1,0.9791405557656916
2,0.062464860019135496
4,0.9415957301300921
5,0.96730820033519
5,0.06435591955146887
5,0.999528675774308
5,0.9937253257277902
5,0.9997223077632552
5,0.543817268637711
5,0.9769982677199496
4,0.28165763165757934
2,0.9999993922787099
5,0.7204229173962046
5,0.49667330913001845
1,0.6547655481459622
5,0.9789019805566287
4,0.9565424926754649
4,0.9861339538174657
2,0.6459142024054914
5,0.6046405566628885
5,0.9955692188500196
1,0.5856469574502221
5,0.5003357222026475
5,0.9797184288210453
5,0.5884734136085563
3,0.8949576439314179
2,0.8333408161374496
5,0.9305561923270077
5,0.4561930951002579
4,0.9998884371501927
4,0.5392631258465008
5,0.1619210999351721
5,0.5634417932083429
5,0.9908073822210708
5,0.9592608742750369
2,0.9825222909829019
5,0.870442720869229
5,0.3784419624889844
5,0.7882057516034432
5,0.736649714171861
5,0.8163621778872018
1,0.3447216697613369
4,0.77631323556251
4,0.9871198077517057
5,0.9999996654246969
5,0.9676343599407636
5,0.8573857598017066
5,0.427393934218563
5,0.999918476808529
1,0.6209074643676116
4,0.9989188815250922
5,0.7752617703160012
5,0.8951858223570299
5,0.9272665642417801
5,0.7395822632362137
5,0.9801903040970871
5,0.9340346816485687
5,0.936596969968678
5,0.5101736441491295
5,0.9383286331502385
5,0.6639703763882212
2,0.2129871065029355
5,0.3459263372883633
5,0.9860211075344402
4,0.4374067790073258
5,0.35741941355021845
5,0.7232205700495439
5,0.9997643499747098
5,0.9787279851804844
4,0.7028808445834265
4,0.5341195018958607
5,0.7294395875636552
4,0.9346843340839402
2,0.9962920860721018
5,0.5758233484404124
5,0.9998940975839504
5,0.9287108682450892
1,0.7495072618998214
5,0.6114057097224724
3,0.6665141896039524
4,0.7562357617128384
5,0.4161827082392053
5,0.9618769490890546
3,0.6315871837512314
2,0.4903773876661901
5,0.7664744113486003
5,0.988510353501921
3,0.7709390206296279
5,0.43465702700978404
1,0.9466713620837871
3,0.4709206242795148
5,0.6929404450300585
5,0.7744145729321709
4,0.5971263379511497
5,0.7188956569407897
5,0.32121563427144983
4,0.5560664675751703
1,0.9972580422800831
5,0.9318335134186843
5,0.43465702700978404
5,0.4048766679526047
5,0.9795786441651847
5,0.48724018526550184
5,0.7096219061474242
4,0.5580844074730061
5,0.8855232079001945
1,0.0028586412060447467
5,0.4561930951002579
5,0.3499103965023428
5,0.7364983141999032
5,0.36810066298295036
5,0.9993701762859175
5,0.9104378908148085
5,0.4561930951002579
5,0.8212885500509444
5,0.9710730704651594
5,0.505148008472123
5,0.6237719923231962
5,0.8844412764285333
5,0.5536799461504036
5,0.12907388287079577
2,0.5711927991368158
3,0.6304106800218287
5,0.5464636643427929
5,0.6504798320857935
1,0.4651329556295704
5,0.77888249884715
5,0.013912292379698668
5,0.6738846818243016
1,0.9515023044153215
5,0.983966989710389
5,0.9003340350288869
5,0.5771718419325802
5,0.7980328385610318
4,0.5580844074730061
1,0.9086270752019138
5,0.7480654564998716
5,0.8889730300800869
5,0.5048015367014693
5,0.987902635013235
5,0.683162304994041
5,0.8962839011164293
4,0.2905884716592771
4,0.6017338518448121
1,0.9086270752019138
5,0.5111725603934808
1,0.034329414984946745
5,0.7561967521146438
4,0.77136282313942
5,0.9778419055075421
4,0.9068707649356521
4,0.48247716171950006
5,0.6498597957935272
5,0.7065515655721938
5,0.4406394284103601
5,0.5362609988363489
5,0.5640382030212104
3,0.1365059127237869
1,0.6778449305690339
5,0.7262143734571186
5,0.6592755273868369
5,0.7674271656297134
1,0.631911214662408
5,0.9638472160839617
5,0.46945506421507943
5,0.5003357222026475
5,0.9894906870039191
5,0.9991092990353878
5,0.5003357222026475
5,0.700752582480838
5,0.5005857220060076
5,0.7980842178052546
5,0.959916309048731
5,0.9740310435872817
5,0.30700467748213583
5,0.9991830512244876
5,0.4561930951002579
5,0.9995542427358031
5,0.8832191091200023
5,0.9765346362486914
5,0.9603903542418062
3,0.3235371208362434
5,0.8902107526252605
2,0.15340345542230177
5,0.3724369420331314
5,0.6829515195707956
5,0.9959850895025537
5,0.4233406712543042
4,0.9621689717369875
5,0.27576068197945697
5,0.9213796024810926
5,0.4854162396431561
3,0.8479015348470557
4,0.549212906685772
5,0.998589416731916
5,0.5304913028290227
5,0.538130641237302
1,0.13303119836309485
5,0.8195684233729603
5,0.917763959844211
5,0.4510234757672228
5,0.590715551811709
3,0.5569167048272953
5,0.9256184325507276
4,0.9514197871415436
5,0.4561930951002579
5,0.9289165715118402
3,0.25374259147773953
5,0.6509024947908455
3,0.031008487791012868
4,0.9054824100426659
5,0.8715380919971398
5,0.8196978722526358
5,0.6443106170451494
5,0.7424755704459534
5,0.7377515703154501
5,0.5495668512456402
5,0.4961185151919884
5,0.06904015930163408
5,0.5871758288327446
5,0.9575075893354187
5,0.9971223970112806
4,0.9903283382836504
4,0.9007875537994081
4,0.9097544178090742
5,0.7913400029104314
5,0.6184350641442465
4,0.5992165737702603
5,0.6728332925392012
5,0.7424880792723669
5,0.9716339512394165
5,0.9559805194372916
5,0.5003357222026475
5,0.9635859955371263
5,0.9989155140064857
5,0.45578434033395127
5,0.6320657880805053
5,0.6375168588544885
1,0.3187276299112344
4,0.8680947729893775
5,0.9954308693484998
5,0.8722970910747417
1,0.0598413142494034
2,0.10855954867543476
1,0.4830050707719955
5,0.6666887838220645
5,0.44305204513520596
5,0.7153907771721733
5,0.9524867736849266
2,0.11224119400837054
5,0.5091710154553137
5,0.5543874175080524
5,0.6865643270436211
5,0.5543874175080524
5,0.6736383121189913
5,0.7181896364031468
5,0.7839814955215095
5,0.8398417713459552
5,0.9968845827057456
5,0.08521460934284195
4,0.6400946693307935
2,0.4184068137255505
3,0.966887282667393
5,0.4522384907729291
5,0.9713273960233646
5,0.7518777581530366
5,0.8368573528188911
5,0.702522095478168
5,0.16605724244055695
2,0.08620345876419773
4,0.8016374452456513
3,0.5621500012049471
4,0.6202379925434852
5,0.6697245402711469
3,0.9569885547139575
5,0.4561930951002579
5,0.9951591376081061
4,0.4668342092502052
1,0.998119465627987
5,0.3923328323254531
5,0.8781263526600456
5,0.5790694469514597
5,0.000580486429099781
5,0.5208460561323345
5,0.8762006812772388
5,0.14951562768445512
2,0.5158426794482486
5,0.4603903025685846
5,0.9251402551576458
5,0.502509751478842
5,0.4447634095762429
4,0.8420544459621433
5,0.6475434594250274
5,0.5840797711399102
5,0.514665825879892
5,0.8589174204818414
5,0.49750686053649673
5,0.5972586857645387
2,0.9728903673019103
5,0.43465702700978404
5,0.565049375273848
4,0.8270342758691368
5,0.5494153387579994
5,0.5522911986867473
5,0.9997904661359788
5,0.5924629246703683
5,0.798806498247249
4,0.7137346349428748
1,0.0007341008252955698
5,0.9832038151577551
2,0.6993919050616336
5,0.3499103965023428
5,0.7857473051289265
5,0.49136630894874767
5,0.33298131729541525
5,0.7626455195015652
5,0.34238302101244167
1,0.5404952172365222
2,0.4760246183567324
5,0.9060652775224808
5,0.08511435331857595
3,0.9532566767002124
5,0.5464636643427929
5,0.5489181737718446
2,0.014026376391444377
5,0.894217330006133
5,0.938726700964908
4,0.5585682108086032
5,0.9498410651702066
2,0.7314096046899913
5,0.4608777399091775
5,0.684942821598574
5,0.903482764227576
1,0.4877673021206797
5,0.7639232167148511
5,0.9333939758876209
4,0.6222730952332374
5,0.10165436668915857
1,0.07279807468016028
5,0.8480297429952522
5,0.43465702700978404
4,0.780070678984825
5,0.6330536378002163
5,0.32615149589115877
5,0.09985480469372611
5,0.43465702700978404
5,0.7268203563175566
4,0.6884619699247024
5,0.9966284863276339
5,0.6809533443097486
5,0.86126459315938
5,0.536846779730814
5,0.8767199083487403
5,0.6341678587131996
3,0.46698904454809936
4,0.9362382804957331
4,0.4387635205919959
5,0.9500266194382778
5,0.43465702700978404
5,0.7123812137824725
5,0.8384987450212356
5,0.2865458000434526
4,0.7839044813918509
3,0.4803513371405607
5,0.7954908087618838
5,0.887784619297793
5,0.9065269793525645
5,0.7046109312117167
5,0.8862009963680834
5,0.9342128752513903
5,0.9422467783898282
5,0.6336302856669342
5,0.587318389996504
5,0.43465702700978404
5,0.8151956631595565
5,0.41399044366310667
4,0.9983593257361744
5,0.7386365800803135
5,0.9946120105096691
5,0.4831573652128081
5,0.4603903025685846
1,0.7051026128709963
5,0.5489529969532974
5,0.9756236958633508
5,0.7385117554056208
1,0.983992833829632
5,0.9977908807063082
5,0.5511776896256417
2,0.033820988056387793
5,0.8515552420396396
5,0.15290559050920258
2,0.9424205758779701
5,0.5891139262307602
5,0.4538271064237075
5,0.7989551276847174
2,0.25787268441048494
4,0.8926752471165117
5,0.9979057845810035
5,0.9071262231074438
5,0.6809533443097486
5,0.7393134478883707
5,0.4758836303444171
5,0.7483314649215687
5,0.5706892710087943
4,0.4180590252274957
5,0.9805541636544948
2,0.994181656163031
5,0.9594709085189667
5,0.7953399007479693
5,0.5290771861162611
4,0.8900362437056862
5,0.5489181737718446
5,0.4272745020018567
5,0.5553215517949719
5,0.3300766884324656
1,0.2069407854313387
5,0.4603903025685846
5,0.8663649449138909
5,0.9612144015953681
3,0.3440264614642414
5,0.5639739174966463
5,0.7308957853771317
5,0.4603903025685846
5,0.2523637147771394
1,0.6405365788181544
3,0.9899662545724313
3,0.9773533566288877
5,0.011180021379137213
5,0.5694488483310258
4,0.5580844074730061
2,0.16222965649736842
5,0.6204035511730106
5,0.9922966832189097
4,0.9990829532051174
4,0.808630318986361
5,0.719833072384371
5,0.8520495944032904
5,0.7696966186324501
5,0.41771868704682596
5,0.8976800496901899
5,0.730254155238721
5,0.6220778361350284
5,0.6225166139938577
5,0.5990990990990991
5,0.6678038055162115
5,0.4603903025685846
5,0.9756036700686948
5,0.6504308716390638
5,0.6081173412181327
1,0.12347656555998446
3,0.5894624534782328
5,0.4041114585860427
5,0.6216476048110865
5,0.5464636643427929
5,0.7584142970377596
5,0.8698682333462322
5,0.80711401245507
1,0.26123872102785745
4,0.5992165737702603
5,0.9545853589009254
3,0.4510285946589253
2,0.9030282231831405
5,0.9771241221223907
5,0.9806311423671106
5,0.6058284827904559
5,0.3543675194044645
5,0.6983376165787986
5,0.9316725590489414
4,0.9978104699724109
4,0.38915336700499087
3,0.6965993994801861
3,0.9479962605226137
5,0.27036781236342405
2,0.8132559992168361
3,0.6433680216656078
4,0.9493194497345028
3,0.9323737703651228
5,0.393406713065049
5,0.7992880165356219
4,0.795864225963185
5,0.3535743630855914
5,0.40681506510628024
4,0.9208533103492821
5,0.5464636643427929
5,0.9455615934358312
5,0.9535396829966544
5,0.962746171529092
5,0.4561930951002579
5,0.4561930951002579
5,0.43465702700978404
1,0.9099417529204771
5,0.6272782697523082
4,0.9991624558186153
5,0.2497023912217842
5,0.09680119175468554
5,0.393526519313796
5,0.9895164031014527
5,0.8619862627273727
5,0.6454431389020981
4,0.5208586509737692
5,0.28974996590407637
3,0.5972142074805189
5,0.5106823169875138
2,0.4897734331131841
5,0.933362629135427
5,0.71247241373326
5,0.8022751851430261
5,0.3803370976183991
4,0.9533941902908777
1,0.013416762269118322
3,0.9625646165632575
5,0.5956811418032528
5,0.5347057105648833
4,0.4153410968397005
5,0.038549300064072235
3,0.7462555501844436
5,0.4844224480718056
5,0.8239388454318868
5,0.9976382333051163
5,0.7465593915740467
4,0.9767368371485552
4,0.9990692518060788
4,0.9881955664834036
3,0.9990132776847837
3,0.9366694557715282
4,0.42820628170581715
5,0.3847932478539181
5,0.5012263556580638
5,0.515547690855524
3,0.9078754890092434
4,0.5388087289881092
5,0.14752446659476195
5,0.8491846971244613
5,0.9999930022542163
5,0.770139462220465
5,0.5986648916701436
3,0.930563322699034
5,0.9821810135095065
3,0.204225090020841
5,0.1934112482309012
3,0.519365799143397
4,0.40079524256576143
5,0.952871881939669
5,0.808343691666564
1,0.47070035068450766
5,0.4348210852814546
5,0.5362437351462275
4,0.7297360904634912
5,0.7418521658296645
3,0.980082252898872
4,0.93503056508629
5,0.6536880772710075
5,0.4399553809405409
5,0.9134224574175044
3,0.5256728021211442
5,0.7676987516852565
1,0.042021116331110935
5,0.6309029796342208
5,0.4608777399091775
1,0.05124515646328171
1,0.16495492073482668
5,0.5163019475711655
5,0.9575257043694811
4,0.6391815829560665
5,0.5652068189060504
5,0.8744566554923613
5,0.5203207172296536
5,0.9770833826901681
3,0.7992985373482607
3,0.02579585225882172
5,0.6810636991215896
5,0.5023089453180392
3,0.5661890569613657
4,0.5291612155946382
5,0.8831812784253376
5,0.3283783703156569
5,0.7942588857897553
5,0.5003357222026475
5,0.4580164782761865
5,0.9557966061963393
5,0.43465702700978404
5,0.340803948239767
5,0.5003357222026475
5,0.9607677533298207
5,0.6646503200079363
4,0.7778379431667257
5,0.7529688056910554
1,0.9801702799012435
2,0.29104883436398854
5,0.7125303688351349
5,0.5386664008650748
5,0.9735258502388627
5,0.25847409766303137
1,0.5998374218027941
5,0.8413176581422626
4,0.9245696981122893
5,0.5102358716245
5,0.6987983322920858
5,0.7257591397258147
5,0.5386664008650748
5,0.6436035076217013
5,0.9145058526375559
1,0.5167436139926915
3,0.6339339631484342
3,0.8539589012965085
3,0.3614787423211682
3,0.8143296698267035
5,0.6582025862565154
2,0.22469276060265841
5,0.49951171738541233
2,0.4550538286474136
3,0.5844537141797934
5,0.7731284043968764
3,0.5459585315476879
5,0.6582025862565154
5,0.7138035067848749
5,0.6099623549804556
5,0.540713791598416
4,0.49178900086118194
4,0.6275179640701335
5,0.5404296786256726
5,0.7541615221052669
2,0.22136701100771
1,0.28923424596695263
1,0.693299809214798
3,0.7831006088633706
5,0.4608777399091775
5,0.4561930951002579
5,0.4298412485363759
5,0.6809533443097486
5,0.26861425267588135
5,0.7648354662357371
5,0.4561930951002579
4,0.33339652452257756
5,0.8379197217959631
5,0.8278743895405849
5,0.6068667569603288
5,0.9414130730153693
5,0.8474743814711059
4,0.9974849642135232
3,0.8308398420748326
3,0.9773984508211621
5,0.8076428642383066
5,0.27019996823709225
1,0.3205360973096371
5,0.8673036524812106
5,0.2113102757146503
5,0.592532813774297
5,0.958033155551922
5,0.743736165653859
5,0.8377535190866996
5,0.4561930951002579
2,0.5564882813198556
5,0.43465702700978404
5,0.4561930951002579
5,0.9688079282885691
5,0.622273681975566
5,0.5619083387829243
3,0.5779840719539384
5,0.6205987133361115
5,0.6207120419289246
5,0.9537739343104192
5,0.8737662449537162
5,0.015558252213601746
3,0.6337628618390935
5,0.7230827149050042
5,0.5294865113329461
5,0.9675355472734203
5,0.776632542505951
4,0.7824930942715949
5,0.5764141477758835
5,0.9947578192207582
1,0.8018399764788432
5,0.7210963197273581
4,0.9901829342389266
5,0.8290702807812521
5,0.18094241923999285
5,0.6196041074723486
5,0.7230827149050042
4,0.47307504873294354
5,0.41259851637167794
5,0.8760783352709453
4,0.40939773849297584
5,0.7230827149050042
5,0.6541615528196031
5,0.8575327634997403
5,0.7410536678401198
5,0.7142001186583623
1,0.34370028522049584
5,0.8760125406507818
5,0.74458815566231
2,0.7439027183756479
5,0.7367374720878206
4,0.5203350409020631
5,0.8998177346650291
2,0.4904801215493643
5,0.8883542725707636
5,0.8457607432433926
5,0.6786374166789809
5,0.8127245993980104
5,0.8098971146981417
3,0.2207338960790109
2,0.6666137447516756
5,0.3791207628937278
5,0.7731009975855868
2,0.45691749448505087
5,0.46224243386829467
5,0.9711755069229295
5,0.9987125314386666
4,0.4882701546936121
5,0.8695772268916027
5,0.824514620371625
5,0.38541802289657306
5,0.4603903025685846
5,0.4608777399091775
5,0.49110362339059604
5,0.4561930951002579
5,0.6293060841250838
5,0.4603903025685846
5,0.8910758745045235
5,0.5193039423337426
5,0.5678229077805866
5,0.8581575455198689
5,0.502509751478842
5,0.7696936548721447
5,0.4561930951002579
5,0.5489181737718446
5,0.9174148204845873
5,0.9105849926459412
5,0.8393168824361481
5,0.8422038866787896
4,0.5259711330538512
5,0.7409396424296762
5,0.7924836262637776
5,0.8141870729201018
5,0.9907019863604396
5,0.25406540094198415
5,0.3018085936429784
1,0.7473650165466402
5,0.8182951713073942
5,0.9806414897428957
5,0.6697245402711469
3,0.8252444295863492
5,0.9533775075035952
3,0.9785011589901319
4,0.2587526784642678
5,0.6611111111111112
5,0.677909845596014
4,0.8069652676279411
5,0.30648819414170997
5,0.998265845343156
5,0.1387832929504089
5,0.9830330191993645
1,0.16385119886990934
5,0.8478531396975554
4,0.8987049064384981
5,0.6077124851538639
5,0.5524768333813754
1,0.8415606680320847
1,0.6474568372286362
5,0.4756868384421781
5,0.9924781493418134
5,0.30165448373883225
5,0.9587217079365108
5,0.35250660960959473
5,0.3968228852757082
4,0.4862875380613818
5,0.651641156334928
5,0.4603903025685846
5,0.5464636643427929
5,0.6661070420606167
2,0.5653970169485911
1,0.7265780747485076
5,0.35250660960959473
5,0.9412037374529194
3,0.5314682883104871
5,0.700409024730023
5,0.5003357222026475
5,0.9394645579950989
5,0.9999887778735542
5,0.9707655227902854
5,0.6059092242041382
5,0.5655594048348282
5,0.6532243824632745
5,0.8488694689651068
5,0.8138427603787344
1,0.5927390659632136
4,0.9998267751367578
5,0.9916280366485289
5,0.6868580540516394
1,0.45403295024369505
5,0.8674332296193659
5,0.9803391988510409
4,0.9995980108809546
5,0.5111725603934808
5,0.3095640270230781
3,0.5086403177205041
5,0.9427370722338178
1,0.959917228587588
5,0.748980995208003
4,0.2308251537157446
5,0.7668064400552469
5,0.8127712200654336
1,0.34335611826673273
5,0.7461683597355855
5,0.9309751562423517
5,0.5853651650401435
5,0.7298142137176828
5,0.5161256478949339
5,0.9657430546293023
5,0.5627914128509683
4,0.9933368565392764
5,0.46224243386829467
4,0.8217324623604912
5,0.8449074324008115
5,0.6203354817906874
5,0.7935083945664219
5,0.5562693050111545
3,0.060776219454627356
5,0.9515714979023783
5,0.9939441197379423
1,0.6353521135517012
4,0.3733537928912127
5,0.42082885888574945
4,0.9575826747518198
5,0.09596608858782163
5,0.693116936719441
5,0.9470959196690021
5,0.4283609495127379
5,0.3416492403057946
5,0.9274530856832327
5,0.999984111391524
5,0.7134164655223679
2,0.9085791649624532
5,0.9350474816413069
5,0.999987883588194
5,0.21993678156414473
5,0.1876547551848387
5,0.9954772710123561
5,0.7742519422377717
5,0.7110827902933887
5,0.9237919211312907
5,0.5156067653682865
5,0.9390952062833507
5,0.9148752927315106
4,0.9999977716158623
1,0.9921598305906802
4,0.25993500489109483
5,0.9834056748881561
4,0.7215850510667651
5,0.5664845845801697
5,0.8238620168713873
5,0.9985496946284245
5,0.02243814730370352
5,0.505148008472123
5,0.9787785452474272
5,0.999998762423913
5,0.5098684898020045
5,0.6606892550048138
5,0.9961087956554404
4,0.9999847863967593
1,0.32656086074259155
5,0.9811999789421955
5,0.7698924716160485
1,0.7982169408499792
5,0.958348057777252
1,0.9867645636995551
4,0.8269113132928921
4,0.9176430139473398
5,0.9994606667019846
5,0.610648801901639
1,0.6020239359760465
5,0.4419011363677087
5,0.9328674200524163
5,0.9917965863250097
2,0.6873874183573195
2,0.3533247729671539
1,0.9787404892706361
5,0.6743305933100023
4,0.9901887320717219
5,0.8639611324290188
5,0.9970730357327148
3,0.9824210709195124
5,0.9894823495446675
5,0.9782444548191297
5,0.8655631612310268
5,0.7797773857459194
5,0.9999497415533319
5,0.6720534584163569
5,0.5464636643427929
5,0.5033243511818895
5,0.9965616495457817
5,0.18101613816861986
3,0.8274985859186572
3,0.35997677782338533
5,0.8740930946293336
5,0.5340850250903829
5,0.5003357222026475
5,0.8029884622654963
5,0.5818440854900744
4,0.6283341640631929
5,0.43465702700978404
5,0.43465702700978404
5,0.9588084642726774
5,0.8142330008851856
5,0.5
5,0.7055811848988854
5,0.7231554548135072
5,0.8989839919804445
5,0.6273499431247972
3,0.3271288283480248
4,0.6593293384714685
5,0.5056855271430108
5,0.37652903820395744
1,0.4728849547420725
5,0.8609440640618431
5,0.7230827149050042
3,0.18453759951184945
4,0.7047053249596625
3,0.739020531928562
5,0.22491091857623494
5,0.7230827149050042
5,0.43465702700978404
5,0.9089846613945878
5,0.7230827149050042
4,0.9747924821412262
5,0.6725099440260198
5,0.8835418960473269
5,0.6541615528196031
5,0.648722686238767
5,0.84345443985464
5,0.8209991563275629
5,0.9625251975401953
1,0.31131421462735753
5,0.7208905395143794
3,0.9932652007019405
5,0.5782708604061323
5,0.6697245402711469
5,0.6506674046839235
5,0.5579992113380827
5,0.7791685749976689
5,0.9860427181433961
5,0.4608777399091775
5,0.9900007713782499
5,0.8677724025391439
3,0.04497681731949793
3,0.6338372877449607
2,0.011428350484817799
5,0.9904710708156076
5,0.999444459327934
5,0.8304168242973998
5,0.40215303375217765
5,0.9303067105686968
5,0.4836925204763956
2,0.4258360179824196
4,0.5417165674761129
3,0.6064586355951523
5,0.7434659327273324
5,0.6260475192478991
4,0.6823100152325919
1,0.5427744161165492
5,0.9651492948395805
5,0.9262757735208049
5,0.4961185151919884
2,0.4396269823754571
5,0.9769420635237255
5,0.9908807234615197
5,0.7785379683794732
5,0.8789674241095913
5,0.06579595803131107
5,0.9135513547479064
4,0.6454822984953612
5,0.4673376376756553
1,0.5778462242038274
5,0.809750623090527
5,0.8707247528538744
4,0.34972188403942917
5,0.9999320970727373
5,0.4603903025685846
5,0.8488311706947554
5,0.5347879056524417
5,0.7230827149050042
5,0.48936179015849735
5,0.5003357222026475
5,0.6697245402711469
5,0.4608777399091775
2,0.27494374640478514
2,0.008608023530755647
5,0.4561930951002579
3,0.7643045000481942
2,0.7780132730301769
1,0.8012062496347497
5,0.40380212115595887
1,0.5214542842970542
3,0.131721347301944
5,0.2531833616298812
5,0.8453565013644202
3,0.9620236472076856
1,0.15123216485325616
5,0.9992280918578568
3,0.9253196015167863
5,0.9999708125534186
5,0.7154021673057678
5,0.47532585542634387
5,0.40813359932924037
4,0.999726128034097
5,0.9933194326169814
5,0.6214291422544683
5,0.9993160018618316
5,0.6174414930235503
4,0.9255097636329274
3,0.7462358012154173
4,0.5832426758746803
5,0.7511972243940577
5,0.5047169811320754
5,0.9705635543476444
5,0.5064569404039834
5,0.9929945608393628
5,0.901558687593941
5,0.5847880145261827
4,0.6584516755254155
5,0.8649198729028837
5,0.6809533443097486
5,0.8450762659928746
5,0.5319309603885282
1,0.9989491976520193
5,0.8468091796486401
5,0.4532057446363369
5,0.4084842392612547
5,0.7157672184856292
5,0.4603903025685846
5,0.9676907332102397
5,0.7032236260578099
5,0.8003989575660679
5,0.9999624549052871
5,0.9763693734313885
5,0.5754875186388717
4,0.7912021064510455
1,0.1418063024586588
5,0.786197954398594
5,0.739752602675379
5,0.9980615725811934
5,0.6024791828689615
4,0.8032043080204233
5,0.4643413197667764
5,0.9675763185792986
5,0.5160627506298093
1,0.50561332847155
5,0.10162735523933135
5,0.4446711533658254
5,0.5784293156276441
5,0.9459632215362158
2,0.9271841368459344
4,0.5295882381999157
5,0.45366545482518134
3,0.9432528262606223
4,0.9822065882412802
5,0.7873342930300952
5,0.6867924483709583
5,0.5774060940624798
5,0.9430610396113702
3,0.9912539874748366
3,0.6777388019418914
1,0.8532219498876784
5,0.9656031576988706
5,0.9365918470937139
5,0.836578884935103
3,0.9774010114201395
1,0.3233799924820743
5,0.5464636643427929
5,0.8480161920892931
4,0.9373578972000153
4,0.9828207996409862
5,0.9985403197771784
1,0.8637347212235589
1,0.1665949728220446
4,0.8776045735861608
4,0.33741838564602883
5,0.9802207373011077
5,0.497514105564677
4,0.9700474376910037
4,0.9390370661640522
4,0.7099309634624672
5,0.8421841700205887
2,0.8865290005001379
3,0.7013272108173263
5,0.9852451868615212
5,0.9865645530670218
2,0.5289468439741617
5,0.42308660142805954
5,0.9324453483916043
5,0.8752848748520019
5,0.9644250598748185
3,0.9897750567530033
5,0.6474410117852373
4,0.9999165910519734
5,0.4603903025685846
5,0.5106823169875138
5,0.5601326783387983
5,0.6821491241358039
2,0.6401205701743953
5,0.7124183507629666
5,0.7827980701075371
5,0.31905156512928734
4,0.9181234648450003
5,0.4561930951002579
5,0.8191114760226043
1,0.8784147524772217
5,0.31661905643878585
5,0.19677746836784046
5,0.537868988773139
5,0.412428114662706
5,0.9680151972353959
5,0.3533347460888101
5,0.13051644818066063
5,0.6875506840263227
5,0.5937975601870119
5,0.9946952707102972
5,0.9992225399119427
5,0.615110525452071
5,0.9941187130016235
4,0.9947544995047275
5,0.7385774126762338
5,0.6751757305535937
5,0.9854974040527406
5,0.631601035557578
2,0.9996566064707102
5,0.4608777399091775
5,0.6414197668921853
5,0.9999913334595555
5,0.5489181737718446
5,0.306294043499918
5,0.6503353164603685
2,0.7822900555840592
5,0.4137058625252694
5,0.8060176568745426
4,0.5539108043813559
5,0.8894189867689783
5,0.5365882448827111
5,0.06992587817745365
1,0.3787598909075749
5,0.7906351908446037
4,0.5580844074730061
5,0.5995019135030877
5,0.7412798552702801
3,0.6781365982180452
5,0.6139023803255562
5,0.8959630474547604
4,0.9065080230152059
5,0.7825110853823688
5,0.6748467877088249
5,0.546989043685921
5,0.551566281643937
5,0.9506725119214215
4,0.7424095416155717
5,0.7519491269278715
1,0.3710650710387725
4,0.5306532213067678
5,0.3191107870199432
4,0.9974824067165293
5,0.34682313857789376
3,0.9291703702887463
3,0.9878967301192552
5,0.7587747328577187
1,0.8889435921767945
5,0.7843352677741333
5,0.2756580580054737
1,0.5274196999168593
1,0.47397078753907057
5,0.4603903025685846
4,0.5800744348961805
2,0.4073761861916054
1,0.5198838065299883
5,0.7386128289951235
5,0.7256459616634706
3,0.7589932533833887
5,0.7935596457542172
5,0.5123136189144537
5,0.7182807428312218
5,0.4603903025685846
1,0.657675386411046
5,0.6207120419289246
5,0.6861865213199351
1,0.0677463414931921
5,0.6112050171054142
2,0.7805447466441292
2,0.5620270789776296
2,0.989730603296794
5,0.8338317801290274
5,0.5118177051602755
5,0.9991679151786454
5,0.14338422113946478
5,0.1903267782311558
