0.001663313	0.004312034	0.025147626	0.014459988	0.039663888	0.046082756	0.088331205	0.03976838	0.006135412	0.096182805	0.100254779	1
0.002937587	0.007677583	0.0753767	0.017611524	0.039783801	0.0461978	0.088768192	0.121694655	0.031205974	0.095208428	0.097616496	1
0.000298518	0.009329517	0.005228059	0.021782675	0.053819795	0.061623149	0.090000027	0.011264863	0.000528915	0.083811585	0.07914851	1
0.002696797	0.004594037	0.009595805	0.025026903	0.040912749	0.049367177	0.088079024	0.010411464	0.013963351	0.094510959	0.097616496	1
0.002728544	0.004760368	0.011117898	0.012698836	0.044263536	0.050396319	0.088110353	0.022188366	0.001375179	0.084992497	0.076510226	0
0.004987214	0.007106818	0.015220931	0.014645373	0.059026825	0.067285035	0.087988	0.010752824	0.004866016	0.091153609	0.084425077	1
0.000967699	0.005521537	0.032096312	0.093619155	0.044285721	0.050643776	0.088847739	0.078171321	0.119746313	0.090760737	0.100254779	1
0.001332959	0.00653042	0.015617999	0.017518832	0.044344564	0.067479086	0.088983946	0.023383124	0.002538791	0.073135489	0.100254779	1
0.003496356	0.004846591	0.025412338	0.01455268	0.044356189	0.051140224	0.087892444	0.027820798	0.004125536	0.093621453	0.094978212	1
0.004687338	0.007475171	0.003176542	0.015294218	0.06441296	0.076003737	0.088172742	0.006997869	0.002644574	0.086475641	0.097616496	1
0.001025993	0.005239692	0.0357361	0.012142682	0.085946304	0.101690013	0.088759722	0.060249948	0.002433008	0.090332922	0.07914851	1
0.002505988	0.004648725	0.011316432	0.062103796	0.064494124	0.0765309	0.08815204	0.01297166	0.019675631	0.096410042	0.097616496	1
0.000817534	0.002191614	0.014426796	0.02243152	0.064534875	0.076818239	0.088069268	0.022017687	0.000846264	0.090780833	0.076510226	1
0.00012959	0.001858272	0.005029525	0.038838045	0.064554479	0.076764631	0.088201043	0.007509909	0.006981675	0.093001147	0.097616496	1
0.000151847	0.002394495	0.011581143	0.007786148	0.064578633	0.07672678	0.088327001	0.025260602	0.003173489	0.090056221	0.097616496	1
0.004749307	0.013080236	0.031765422	0.029105361	0.064541108	0.102062843	0.089542556	0.049838484	0.004125536	0.094716048	0.100254779	1
2.11E-05	0.001377352	0.001323559	0.039764968	0.064541297	0.076572512	0.08811567	0.003584275	0.019464065	0.093543848	0.097616496	1
0.000628966	0.00127045	0.013500304	0.013996527	0.06452749	0.076627458	0.087899737	0.00648583	0.006135412	0.095378707	0.094978212	1
0.000728083	0.001038956	0.014162084	0.025861133	0.068132099	0.078267454	0.087811476	0.004949712	0.016502142	0.094876808	0.084425077	1
0.000150528	0.001312472	0.013037059	0.007693455	0.068234993	0.104958624	0.08805925	0.033282549	0.002433008	0.093878539	0.100254779	1
1.09E-06	0.002758284	0.000794136	0.006024995	0.136488143	0.157349447	0.088464141	0.000341359	0.000846264	0.089689451	0.060680524	1
1.44E-05	0.001236866	0.000794136	0.031237282	0.272945199	0.106634785	0.088082947	0.00017068	0.002221442	0.076063268	0.05012739	1
0.000707011	0.001731353	0.037125837	0.014830757	0.068265386	0.079948339	0.087989643	0.031917111	0.006241195	0.092295461	0.100254779	1
0.001385542	0.004008627	0.027265321	0.023451135	0.090984134	0.106908731	0.088342574	0.048302367	0.030571276	0.094156618	0.092339928	1
0.000286986	0.001370871	0.00291183	0.010844991	0.068436152	0.085912814	0.088031198	0.009216706	0.003067706	0.078545121	0.089701645	1
0.000101025	0.001121268	0.012441457	0.006673841	0.068440587	0.085762281	0.08802729	0.020140209	0.006452761	0.096064437	0.100254779	1
0.000186314	0.000807165	0.001852983	0.020299599	0.094797381	0.086033538	0.087922865	0.001365438	0.002327225	0.087841984	0.073871943	1
0.000364852	0.000883375	0.012838525	0.231915965	0.071114465	0.085937378	0.087886114	0.009558065	0.83854154	0.093646339	0.097616496	1
0.000122049	0.000664411	0.008007533	0.006859225	0.071086596	0.085913922	0.087907514	0.017238654	0.007722156	0.094840955	0.097616496	1
0.00020999	0.001716272	0.002448585	0.018631139	0.07107822	0.114842669	0.088140795	0.002730876	0.000211566	0.094136722	0.094978212	1
0.00075299	0.001743132	0.001852983	0.008620378	0.094739195	0.114691138	0.087978233	0.002730876	0.004125536	0.093976079	0.084425077	1
0.000385831	0.000809698	0.003176542	0.003429613	0.071057578	0.086279108	0.087861316	0.007851268	0.001586744	0.094393751	0.100254779	1
0.000348149	0.002624831	0.009331093	0.006488456	0.071052939	0.087491219	0.088322911	0.018092052	0.004125536	0.098877326	0.092339928	1
0.000286605	0.000586957	0.004500101	0.018167678	0.071040743	0.087450565	0.087837036	0.011606222	0.012693955	0.093449111	0.097616496	1
0.000213899	0.000730361	0.007014864	0.014274604	0.071025243	0.116612151	0.087895234	0.011606222	0.000846264	0.096884522	0.097616496	0
0.004772088	0.000758201	0.060949904	0.028734592	0.071030304	0.08756845	0.086481638	0.044718092	0.019675631	0.090710488	0.100254779	1
0.00037989	0.000983448	0.002250051	0.015386911	0.071042273	0.08762092	0.087906229	0.003242915	0.003702404	0.088190302	0.097616496	1
6.16E-05	0.000411359	0.005757483	0.007415379	0.071027764	0.088072987	0.087863623	0.00648583	0.002750357	0.090813481	0.097616496	1
0.000335031	0.001651361	0.004698635	0.001575768	0.089418858	0.117653972	0.08808574	0.006144471	0.000740481	0.088964022	0.084425077	1
0.000243213	0.001093092	0.009463449	0.003522305	0.089434944	0.088486526	0.087975996	0.013995739	0.001375179	0.097807039	0.081786794	0
9.44E-05	0.000437775	0.005294237	0.011493837	0.089467092	0.088808526	0.087859969	0.004437673	0.00962625	0.093057746	0.097616496	1
0.000750752	0.000521423	0.003110364	0.007971532	0.089538103	0.089051037	0.087676149	0.002048157	0.002644574	0.096434525	0.097616496	1
0.000145555	0.000619576	0.004566279	0.006488456	0.089712794	0.089192202	0.087889076	0.006144471	0.00571228	0.077630365	0.087063361	1
0.000185581	0.000405917	0.003705966	0.003614997	0.089709399	0.089207724	0.087823651	0.005973791	0.007722156	0.094344613	0.097616496	1
2.35E-05	0.001112115	0.005558949	0.00333692	0.08974375	0.090103672	0.088049188	0.015190497	0.001375179	0.097058892	0.097616496	1
4.68E-05	0.000248403	0.005625127	0.004449227	0.089794386	0.090252684	0.087827863	0.011094183	0.003067706	0.093819016	0.097616496	1
2.41E-05	0.000271981	0.001058847	0.008249609	0.179525159	0.120711815	0.087840788	0.000682719	0.006452761	0.082197744	0.087063361	1
1.68E-06	0.000377842	0.001058847	0.027436901	0.119693089	0.090562446	0.087874004	0.00017068	0.051727868	0.094884754	0.097616496	1
0.001537392	0.002057712	0.001191203	0.005005381	0.127222998	0.185119512	0.087811749	0.001024078	0.000317349	0.09377398	0.063318808	1
9.76E-06	0.00029605	0.000794136	0.014923449	0.127214793	0.123654122	0.087851214	0.000341359	0.007087458	0.094366212	0.05012739	1
4.67E-05	0.000275624	0.001985339	0.004727304	0.095505618	0.092863252	0.087834646	0.004608353	0.002644574	0.083042914	0.097616496	1
0.000823302	0.001372415	0.027662388	0.001112307	0.127464767	0.185667574	0.087864445	0.013825059	0.000317349	0.096403089	0.068595375	0
3.82E-06	0.000157095	0.001654449	0.003707689	0.095700498	0.092889647	0.087818628	0.003584275	0.001375179	0.080448312	0.097616496	0
1.96E-05	0.000545044	0.001058847	0.008898454	0.191337423	0.185446939	0.087909865	0.001024078	0.000211566	0.060906016	0.039574255	0
0.000426304	0.000113623	0.014757686	0.007229994	0.095684278	0.092739261	0.087676192	0.011947582	0.011107211	0.093477091	0.100254779	0
0.000116508	0.000637874	0.004764813	0.003707689	0.09575926	0.185328626	0.087902663	0.011264863	0.002115659	0.09302039	0.084425077	0
1.24E-06	0.000183764	0.000794136	0.002039229	0.382943781	0.186383109	0.087826042	0.00017068	0.00105783	0.082015487	0.039574255	1
7.49E-06	0.000236647	0.000926491	0.005839611	0.127670485	0.093306665	0.087837198	0.000682719	0.010684079	0.096325481	0.07914851	1
1.29E-05	0.000108744	0.001455915	0.004727304	0.127714196	0.093422959	0.087803827	0.003242915	0.011107211	0.088510804	0.087063361	1
7.00E-05	0.00042127	0.000992669	0.003429613	0.127912974	0.125269579	0.087863471	0.001194758	0.000423132	0.068418564	0.076510226	0
1.89E-05	0.000273949	0.006882508	0.009176531	0.100558123	0.187733276	0.0878429	0.011947582	0.002009876	0.096646847	0.071233659	0
2.13E-06	0.000211514	0.001125025	0.002131921	0.134190911	0.126111544	0.087832642	0.001194758	0.00179831	0.076929256	0.065957092	0
1.53E-06	5.37E-05	0.000794136	0.003244228	0.134194724	0.094505071	0.087793707	0.00017068	0.00391397	0.075763661	0.071233659	1
0.000118205	0.000549471	0.006750152	0.007508071	0.100902406	0.094588563	0.087880225	0.016385255	0.001163613	0.079737279	0.097616496	0
0.000151111	0.000663484	0.003044186	0.001761152	0.134507531	0.188880112	0.087898227	0.004266994	0.000211566	0.087612345	0.076510226	0
0.000272674	0.000366161	0.003639788	0.006859225	0.134617169	0.188774176	0.087786657	0.005973791	0.000423132	0.088291875	0.07914851	0
0.000105447	5.35E-05	0.001985339	0.003058844	0.100991693	0.094860593	0.087761274	0.003413595	0.002433008	0.088291875	0.097616496	0
1.24E-06	7.95E-05	0.000794136	0.001112307	0.202020943	0.189972352	0.087800191	0.000341359	0.000423132	0.075180863	0.039574255	0
1.77E-06	8.83E-05	0.001125025	0.003151536	0.134741191	0.126883181	0.087802216	0.001365438	0.002644574	0.093206684	0.071233659	0
7.87E-06	0.0002918	0.000794136	0.002873459	0.202532716	0.190170258	0.087850751	0.000512039	0.000105783	0.06265072	0.044850822	0
2.14E-05	5.21E-05	0.001522093	0.005005381	0.10163617	0.126911603	0.087787144	0.001536118	0.01248239	0.093288008	0.092339928	0
3.49E-05	2.04E-05	0.008007533	0.001946537	0.101677236	0.127318621	0.087775062	0.002901556	0.00179831	0.098445787	0.084425077	0
7.16E-06	0.000181871	0.002316229	0.00166846	0.135528392	0.127626597	0.087823727	0.002730876	0.002750357	0.067855549	0.068595375	0
0.000230792	2.65E-05	0.001654449	0.007508071	0.135499004	0.191330486	0.087715519	0.001877477	0.013011304	0.089622385	0.084425077	0
1.38E-05	1.34E-05	0.001919161	0.004356535	0.101651141	0.09574334	0.08777991	0.003754954	0.007404807	0.079105969	0.089701645	0
1.24E-06	8.43E-05	0.000794136	0.002409998	5.40E-05	0.001250683	0.08780139	0.000341359	0.000740481	0.053068845	0.089701645	0
