,t,V,X,P,wo2
2295,2193.19297776593,9.66058835662304,22950,267.821630316641,1985108.65093053
2296,2194.22817533355,9.65999178597933,22960,267.798411001706,1984831.42666685
2297,2195.26343681083,9.65939544690826,22970,267.775201936827,1984554.20931571
2298,2196.29876218083,9.65879933953923,22980,267.752003125523,1984276.99887401
2299,2197.33415142659,9.65820346400173,22990,267.728814571316,1983999.79533862
2300,2198.36960453112,9.65760782042518,23000,267.705636277725,1983722.59870644
2301,2199.40512147741,9.65701240893908,23010,267.682468248270,1983445.40897434
2302,2200.44070224843,9.6564172296729,23020,267.659310486474,1983168.22613922
2303,2201.47634682713,9.6558222827561,23030,267.636162995854,1982891.05019795
2304,2202.51205519643,9.65522756831822,23040,267.613025779933,1982613.88114741
2305,2203.54782733924,9.6546330864887,23050,267.589898842229,1982336.71898449
2306,2204.58366323843,9.65403883739711,23060,267.566782186264,1982059.56370607
2307,2205.61956287688,9.65344482117293,23070,267.543675815558,1981782.41530903
2308,2206.65552623741,9.65285103794568,23080,267.520579733631,1981505.27379024
2309,2207.69155330285,9.65225748784492,23090,267.497493944004,1981228.13914657
2310,2208.72764405599,9.65166417100018,23100,267.474418450195,1980951.01137491
2311,2209.76379847961,9.65107108754101,23110,267.451353255727,1980673.89047214
2312,2210.80001655645,9.65047823759697,23120,267.428298364119,1980396.77643511
2313,2211.83629826926,9.64988562129761,23130,267.405253778892,1980119.66926071
2314,2212.87264360073,9.64929323877253,23140,267.382219503565,1979842.56894581
2315,2213.90905253356,9.64870109015128,23150,267.359195541658,1979565.47548728
2316,2214.9455250504,9.64810917556347,23160,267.336181896693,1979288.38888198
2317,2215.98206113391,9.6475174951387,23170,267.313178572188,1979011.30912680
2318,2217.01866076671,9.64692604900655,23180,267.290185571665,1978734.23621858
2319,2218.05532393139,9.64633483729662,23190,267.267202898642,1978457.17015421
2320,2219.09205061053,9.64574386013857,23200,267.244230556641,1978180.11093055
2321,2220.1288407867,9.645153117662,23210,267.221268549180,1977903.05854445
2322,2221.16569444242,9.64456260999654,23220,267.198316879782,1977626.01299279
2323,2222.20261156021,9.64397233727183,23230,267.175375551962,1977348.97427243
2324,2223.23959212255,9.64338229961751,23240,267.152444569244,1977071.94238023
2325,2224.27663611193,9.64279249716323,23250,267.129523935147,1976794.91731305
2326,2225.31374351079,9.64220293003867,23260,267.106613653189,1976517.89906774
2327,2226.35091430154,9.64161359837349,23270,267.083713726892,1976240.88764118
2328,2227.38814846661,9.64102450229735,23280,267.060824159775,1975963.88303021
2329,2228.42544598836,9.64043564193992,23290,267.037944955356,1975686.88523169
2330,2229.46280684916,9.63984701743091,23300,267.015076117158,1975409.89424249
2331,2230.50023103135,9.6392586289,23310,266.992217648696,1975132.91005944
2332,2231.53771851724,9.63867047647687,23320,266.969369553492,1974855.93267941
2333,2232.57526928914,9.63808256029126,23330,266.946531835066,1974578.96209925
2334,2233.6128833293,9.63749488047287,23340,266.923704496937,1974301.99831581
2335,2234.65056061999,9.6369074371514,23350,266.900887542624,1974025.04132595
2336,2235.68830114343,9.63632023045659,23360,266.878080975645,1973748.09112650
2337,2236.72610488183,9.63573326051815,23370,266.855284799520,1973471.14771432
2338,2237.76397181738,9.63514652746584,23380,266.832499017769,1973194.21108626
2339,2238.80190193224,9.63456003142939,23390,266.809723633910,1972917.28123917
2340,2239.83989520854,9.63397377253853,23400,266.786958651462,1972640.35816988
2341,2240.87795162842,9.63338775092303,23410,266.764204073944,1972363.44187525
2342,2241.91607117396,9.63280196671265,23420,266.741459904875,1972086.53235211
2343,2242.95425382725,9.63221642003713,23430,266.718726147772,1971809.62959732
2344,2243.99249957034,9.63163111102627,23440,266.696002806157,1971532.73360771
2345,2245.03080838525,9.63104603980984,23450,266.673289883548,1971255.84438012
2346,2246.06918025401,9.63046120651758,23460,266.650587383460,1970978.96191139
2347,2247.10761515859,9.62987661127933,23470,266.627895309414,1970702.08619837
2348,2248.14611308097,9.62929225422484,23480,266.605213664929,1970425.21723788
2349,2249.18467400309,9.62870813548392,23490,266.582542453521,1970148.35502677
2350,2250.22329790687,9.62812425518637,23500,266.559881678709,1969871.49956187
2351,2251.26198477421,9.62754061346199,23510,266.537231344012,1969594.65084002
2352,2252.300734587,9.62695721044061,23520,266.514591452948,1969317.80885804
2353,2253.33954732707,9.62637404625202,23530,266.491962009033,1969040.97361278
2354,2254.37842297628,9.62579112102605,23540,266.469343015787,1968764.14510106
2355,2255.41736151643,9.62520843489252,23550,266.446734476725,1968487.32331971
2356,2256.45636292932,9.62462598798125,23560,266.424136395366,1968210.50826557
2357,2257.4954271967,9.62404378042209,23570,266.401548775228,1967933.69993546
2358,2258.53455430034,9.62346181234489,23580,266.378971619828,1967656.89832621
2359,2259.57374422195,9.62288008387945,23590,266.356404932682,1967380.10343465
2360,2260.61299694323,9.62229859515566,23600,266.333848717309,1967103.31525760
2361,2261.65231244586,9.62171734630334,23610,266.311302977226,1966826.53379189
2362,2262.69169071151,9.62113633745236,23620,266.288767715948,1966549.75903434
2363,2263.73113172181,9.62055556873258,23630,266.266242936993,1966272.99098177
2364,2264.77063545838,9.61997504027385,23640,266.243728643878,1965996.22963101
2365,2265.81020190279,9.61939475220606,23650,266.221224840120,1965719.47497888
2366,2266.84983103664,9.61881470465905,23660,266.198731529234,1965442.72702219
2367,2267.88952284145,9.6182348977627,23670,266.176248714736,1965165.98575776
2368,2268.92927729877,9.61765533164692,23680,266.153776400143,1964889.25118242
2369,2269.96909439008,9.61707600644156,23690,266.131314588972,1964612.52329297
2370,2271.00897409689,9.61649692227651,23700,266.108863284737,1964335.80208624
2371,2272.04891640063,9.61591807928167,23710,266.086422490956,1964059.08755904
2372,2273.08892128276,9.61533947758694,23720,266.063992211143,1963782.37970818
2373,2274.12898872468,9.61476111732218,23730,266.041572448815,1963505.67853048
2374,2275.1691187078,9.61418299861732,23740,266.019163207486,1963228.98402275
2375,2276.20931121347,9.61360512160224,23750,265.996764490672,1962952.29618179
2376,2277.24956622305,9.61302748640687,23760,265.974376301887,1962675.61500442
2377,2278.28988371787,9.6124500931611,23770,265.951998644648,1962398.94048745
2378,2279.33026367924,9.61187294199485,23780,265.929631522469,1962122.27262768
2379,2280.37070608842,9.61129603303803,23790,265.907274938865,1961845.61142192
2380,2281.41121092669,9.61071936642055,23800,265.884928897349,1961568.95686698
2381,2282.45177817528,9.61014294227234,23810,265.862593401438,1961292.30895967
2382,2283.49240781541,9.6095667607233,23820,265.840268454641,1961015.66769677
2383,2284.53309982827,9.6089908219034,23830,265.817954060480,1960739.03307511
2384,2285.57385419503,9.60841512594252,23840,265.795650222462,1960462.40509147
2385,2286.61467089685,9.60783967297061,23850,265.773356944105,1960185.78374266
2386,2287.65554991484,9.60726446311761,23860,265.751074228922,1959909.16902549
2387,2288.69649123012,9.60668949651343,23870,265.728802080424,1959632.56093675
2388,2289.73749482377,9.60611477328804,23880,265.706540502128,1959355.95947323
2389,2290.77856067685,9.60554029357133,23890,265.684289497543,1959079.36463173
2390,2291.8196887704,9.60496605749328,23900,265.662049070186,1958802.77640905
2391,2292.86087908542,9.60439206518384,23910,265.639819223568,1958526.19480200
2392,2293.90213160293,9.6038183167729,23920,265.617599961201,1958249.61980734
2393,2294.94344630388,9.60324481239046,23930,265.595391286598,1957973.05142189
2394,2295.98482316923,9.60267155216645,23940,265.573193203273,1957696.48964243
2395,2297.02626217991,9.60209853623082,23950,265.551005714736,1957419.93446575
2396,2298.06776331682,9.6015257647135,23960,265.528828824498,1957143.38588865
2397,2299.10932656084,9.60095323774449,23970,265.506662536075,1956866.84390791
2398,2300.15095189284,9.60038095545369,23980,265.484506852975,1956590.30852032
2399,2301.19263929364,9.59980891797109,23990,265.462361778711,1956313.77972267
2400,2302.23438874408,9.59923712542662,24000,265.440227316792,1956037.25751174
2401,2303.27620022493,9.59866557795027,24010,265.418103470732,1955760.74188431
2402,2304.31807371698,9.59809427567197,24020,265.395990244040,1955484.23283718
2403,2305.36000920097,9.59752321872169,24030,265.373887640227,1955207.73036713
2404,2306.40200665763,9.5969524072294,24040,265.351795662805,1954931.23447092
2405,2307.44406606766,9.59638184132506,24050,265.329714315283,1954654.74514536
2406,2308.48618741174,9.5958115211386,24060,265.307643601170,1954378.26238722
2407,2309.52837067054,9.59524144680002,24070,265.285583523977,1954101.78619327
2408,2310.57061582469,9.59467161843927,24080,265.263534087213,1953825.31656029
2409,2311.61292285481,9.59410203618632,24090,265.241495294390,1953548.85348507
2410,2312.65529174149,9.59353270017113,24100,265.219467149014,1953272.39696437
2411,2313.6977224653,9.59296361052365,24110,265.197449654595,1952995.94699497
2412,2314.74021500679,9.59239476737387,24120,265.175442814643,1952719.50357365
2413,2315.78276934649,9.59182617085174,24130,265.153446632667,1952443.06669718
2414,2316.82538546489,9.59125782108723,24140,265.131461112173,1952166.63636233
2415,2317.86806334247,9.59068971821031,24150,265.109486256671,1951890.21256587
2416,2318.91080295971,9.59012186235094,24160,265.087522069668,1951613.79530458
2417,2319.95360429703,9.58955425363909,24170,265.065568554674,1951337.38457521
2418,2320.99646733485,9.58898689220472,24180,265.043625715193,1951060.98037454
2419,2322.03939205356,9.58841977817781,24190,265.021693554737,1950784.58269934
2420,2323.08237843352,9.58785291168828,24200,264.999772076807,1950508.19154637
2421,2324.12542645509,9.58728629286615,24210,264.977861284915,1950231.80691240
2422,2325.16853609859,9.58671992184137,24220,264.955961182567,1949955.42879418
2423,2326.21170734432,9.58615379874387,24230,264.934071773267,1949679.05718850
2424,2327.25494017256,9.58558792370364,24240,264.912193060523,1949402.69209209
2425,2328.29823456357,9.58502229685065,24250,264.890325047840,1949126.33350174
2426,2329.34159049758,9.58445691831485,24260,264.868467738726,1948849.98141419
2427,2330.38500795481,9.5838917882262,24270,264.846621136684,1948573.63582621
2428,2331.42848691544,9.58332690671466,24280,264.824785245220,1948297.29673455
2429,2332.47202735964,9.58276227391018,24290,264.802960067839,1948020.96413598
2430,2333.51562926756,9.58219788994274,24300,264.781145608046,1947744.63802724
2431,2334.55929261932,9.58163375494228,24310,264.759341869345,1947468.31840510
2432,2335.60301739502,9.58106986903873,24320,264.737548855240,1947192.00526630
2433,2336.64680357473,9.5805062323621,24330,264.715766569237,1946915.69860760
2434,2337.69065113852,9.5799428450423,24340,264.693995014838,1946639.39842575
2435,2338.7345600664,9.5793797072093,24350,264.672234195546,1946363.10471752
2436,2339.77853033841,9.57881681899303,24360,264.650484114867,1946086.81747963
2437,2340.82256193451,9.57825418052346,24370,264.628744776301,1945810.53670884
2438,2341.86665483469,9.57769179193052,24380,264.607016183352,1945534.26240191
2439,2342.91080901887,9.57712965334415,24390,264.585298339523,1945257.99455558
2440,2343.95502446698,9.57656776489432,24400,264.563591248315,1944981.73316659
2441,2344.99930115892,9.57600612671094,24410,264.541894913231,1944705.47823169
2442,2346.04363907457,9.57544473892394,24420,264.520209337770,1944429.22974762
2443,2347.08803819376,9.5748836016633,24430,264.498534525439,1944152.98771113
2444,2348.13249849635,9.57432271505891,24440,264.476870479734,1943876.75211896
2445,2349.17701996212,9.57376207924072,24450,264.455217204158,1943600.52296786
2446,2350.22160257088,9.57320169433866,24460,264.433574702212,1943324.30025455
2447,2351.26624630237,9.57264156048265,24470,264.411942977395,1943048.08397579
2448,2352.31095113635,9.57208167780261,24480,264.390322033207,1942771.87412831
2449,2353.35571705252,9.57152204642847,24490,264.368711873148,1942495.67070884
2450,2354.40054403058,9.57096266649016,24500,264.347112500719,1942219.47371413
2451,2355.44543205021,9.57040353811755,24510,264.325523919417,1941943.28314090
2452,2356.49038109106,9.56984466144061,24520,264.303946132743,1941667.09898590
2453,2357.53539113274,9.56928603658919,24530,264.282379144193,1941390.92124585
2454,2358.58046215488,9.56872766369325,24540,264.260822957267,1941114.74991749
2455,2359.62559413704,9.56816954288267,24550,264.239277575464,1940838.58499755
2456,2360.67078705878,9.56761167428736,24560,264.217743002280,1940562.42648277
2457,2361.71604089966,9.56705405803719,24570,264.196219241212,1940286.27436986
2458,2362.76135563917,9.56649669426209,24580,264.174706295758,1940010.12865557
2459,2363.80673125681,9.56593958309191,24590,264.153204169414,1939733.98933661
2460,2364.85216773205,9.56538272465658,24600,264.131712865679,1939457.85640971
2461,2365.89766504434,9.56482611908595,24610,264.110232388046,1939181.72987160
2462,2366.9432231731,9.56426976650992,24620,264.088762740014,1938905.60971900
2463,2367.98884209772,9.56371366705834,24630,264.067303925075,1938629.49594864
2464,2369.0345217976,9.56315782086111,24640,264.045855946728,1938353.38855724
2465,2370.08026225208,9.56260222804808,24650,264.024418808465,1938077.28754152
2466,2371.12606344051,9.56204688874913,24660,264.002992513782,1937801.19289820
2467,2372.17192534218,9.56149180309409,24670,263.981577066172,1937525.10462401
2468,2373.21784793639,9.56093697121284,24680,263.960172469132,1937249.02271565
2469,2374.2638312024,9.56038239323523,24690,263.938778726152,1936972.94716985
2470,2375.30987511946,9.5598280692911,24700,263.917395840729,1936696.87798333
2471,2376.35597966678,9.55927399951028,24710,263.896023816351,1936420.81515279
2472,2377.40214482357,9.55872018402263,24720,263.874662656516,1936144.75867496
2473,2378.44837056899,9.55816662295797,24730,263.853312364714,1935868.70854655
2474,2379.49465688221,9.55761331644613,24740,263.831972944435,1935592.66476427
2475,2380.54100374234,9.55706026461694,24750,263.810644399174,1935316.62732483
2476,2381.5874111285,9.55650746760021,24760,263.789326732422,1935040.59622495
2477,2382.63387901977,9.55595492552576,24770,263.768019947668,1934764.57146133
2478,2383.68040739522,9.5554026385234,24780,263.746724048405,1934488.55303068
2479,2384.72699623387,9.55485060672293,24790,263.725439038122,1934212.54092972
2480,2385.77364551475,9.55429883025414,24800,263.704164920307,1933936.53515514
2481,2386.82035521685,9.55374730924684,24810,263.682901698454,1933660.53570365
2482,2387.86712531914,9.55319604383079,24820,263.661649376048,1933384.54257197
2483,2388.91395580057,9.55264503413581,24830,263.640407956580,1933108.55575678
2484,2389.96084664006,9.55209428029165,24840,263.619177443539,1932832.57525480
2485,2391.00779781652,9.55154378242809,24850,263.597957840414,1932556.60106273
2486,2392.05480930882,9.55099354067489,24860,263.576749150689,1932280.63317726
2487,2393.10188109583,9.55044355516182,24870,263.555551377856,1932004.67159511
2488,2394.14901315637,9.54989382601863,24880,263.534364525399,1931728.71631296
2489,2395.19620546926,9.54934435337505,24890,263.513188596806,1931452.76732751
2490,2396.24345801329,9.54879513736087,24900,263.492023595564,1931176.82463547
2491,2397.29077076722,9.54824617810576,24910,263.470869525157,1930900.88823353
2492,2398.3381437098,9.5476974757395,24920,263.449726389072,1930624.95811838
2493,2399.38557681974,9.54714903039179,24930,263.428594190795,1930349.03428672
2494,2400.43307007575,9.54660084219235,24940,263.407472933809,1930073.11673524
2495,2401.4806234565,9.5460529112709,24950,263.386362621601,1929797.20546063
2496,2402.52823694064,9.54550523775715,24960,263.365263257652,1929521.30045959
2497,2403.5759105068,9.54495782178076,24970,263.344174845449,1929245.40172880
2498,2404.62364413359,9.54441066347147,24980,263.323097388474,1928969.50926496
2499,2405.67143779959,9.54386376295891,24990,263.302030890209,1928693.62306474
2500,2406.71929148336,9.5433171203728,25000,263.280975354137,1928417.74312485
2501,2407.76720516345,9.54277073584281,25010,263.259930783742,1928141.86944196
2502,2408.81517881836,9.54222460949857,25020,263.238897182504,1927866.00201277
2503,2409.86321242659,9.54167874146976,25030,263.217874553904,1927590.14083395
2504,2410.91130596661,9.54113313188603,25040,263.196862901426,1927314.28590219
2505,2411.95945941686,9.54058778087701,25050,263.175862228548,1927038.43721417
2506,2413.00767275578,9.54004268857233,25060,263.154872538749,1926762.59476658
2507,2414.05594596176,9.53949785510164,25070,263.133893835513,1926486.75855608
2508,2415.10427901318,9.53895328059454,25080,263.112926122317,1926210.92857937
2509,2416.1526718884,9.53840896518064,25090,263.091969402638,1925935.10483312
2510,2417.20112456574,9.53786490898955,25100,263.071023679959,1925659.28731401
2511,2418.24963702353,9.53732111215086,25110,263.050088957755,1925383.47601872
2512,2419.29820924004,9.53677757479416,25120,263.029165239504,1925107.67094392
2513,2420.34684119355,9.53623429704905,25130,263.008252528686,1924831.87208628
2514,2421.39553286229,9.53569127904506,25140,262.987350828774,1924556.07944248
2515,2422.44428422448,9.5351485209118,25150,262.966460143248,1924280.29300920
2516,2423.49309525832,9.53460602277879,25160,262.945580475582,1924004.51278309
2517,2424.54196594198,9.5340637847756,25170,262.924711829252,1923728.73876085
2518,2425.59089625361,9.53352180703174,25180,262.903854207734,1923452.97093912
2519,2426.63988617134,9.53298008967677,25190,262.883007614503,1923177.20931459
2520,2427.68893567328,9.53243863284021,25200,262.862172053033,1922901.45388392
2521,2428.7380447375,9.53189743665156,25210,262.841347526798,1922625.70464378
2522,2429.78721334206,9.5313565012403,25220,262.820534039269,1922349.96159083
2523,2430.836441465,9.53081582673599,25230,262.799731593924,1922074.22472174
2524,2431.88572908434,9.53027541326806,25240,262.778940194232,1921798.49403317
2525,2432.93507617806,9.529735260966,25250,262.758159843667,1921522.76952179
2526,2433.98448272412,9.52919536995929,25260,262.737390545699,1921247.05118426
2527,2435.03394870049,9.52865574037739,25270,262.716632303802,1920971.33901723
2528,2436.08347408506,9.52811637234974,25280,262.695885121444,1920695.63301737
2529,2437.13305885576,9.52757726600579,25290,262.675149002098,1920419.93318134
2530,2438.18270299044,9.52703842147495,25300,262.654423949232,1920144.23950579
2531,2439.23240646697,9.52649983888666,25310,262.633709966315,1919868.55198739
2532,2440.28216926316,9.52596151837034,25320,262.613007056819,1919592.87062278
2533,2441.33199135684,9.52542346005538,25330,262.592315224210,1919317.19540863
2534,2442.38187272578,9.52488566407116,25340,262.571634471957,1919041.52634158
2535,2443.43181334775,9.52434813054709,25350,262.550964803529,1918765.86341830
2536,2444.48181320048,9.52381085961251,25360,262.530306222390,1918490.20663543
2537,2445.53187226168,9.52327385139682,25370,262.509658732011,1918214.55598962
2538,2446.58199050906,9.52273710602933,25380,262.489022335855,1917938.91147753
2539,2447.63216792027,9.52220062363943,25390,262.468397037389,1917663.27309581
2540,2448.68240447297,9.5216644043564,25400,262.447782840077,1917387.64084109
2541,2449.73270014478,9.52112844830961,25410,262.427179747387,1917112.01471004
2542,2450.7830549133,9.52059275562834,25420,262.406587762780,1916836.39469929
2543,2451.83346875611,9.5200573264419,25430,262.386006889721,1916560.78080550
2544,2452.88394165075,9.51952216087958,25440,262.365437131675,1916285.17302530
2545,2453.93447357477,9.51898725907065,25450,262.344878492103,1916009.57135534
2546,2454.98506450568,9.51845262114439,25460,262.324330974468,1915733.97579226
2547,2456.03571442095,9.51791824723006,25470,262.303794582232,1915458.38633271
2548,2457.08642329805,9.5173841374569,25480,262.283269318857,1915182.80297332
2549,2458.13719111442,9.51685029195413,25490,262.262755187804,1914907.22571074
2550,2459.18801784747,9.51631671085101,25500,262.242252192532,1914631.65454160
2551,2460.23890347461,9.51578339427671,25510,262.221760336503,1914356.08946254
2552,2461.2898479732,9.51525034236045,25520,262.201279623176,1914080.53047019
2553,2462.34085132059,9.51471755523144,25530,262.180810056009,1913804.97756120
2554,2463.3919134941,9.51418503301882,25540,262.160351638459,1913529.43073220
2555,2464.44303447104,9.51365277585178,25550,262.139904373988,1913253.88997982
2556,2465.49421422868,9.51312078385948,25560,262.119468266052,1912978.35530070
2557,2466.54545274428,9.51258905717105,25570,262.099043318106,1912702.82669146
2558,2467.59674999508,9.51205759591562,25580,262.078629533608,1912427.30414874
2559,2468.64810595828,9.51152640022232,25590,262.058226916014,1912151.78766916
2560,2469.69952061107,9.51099547022024,25600,262.037835468779,1911876.27724936
2561,2470.75099393061,9.5104648060385,25610,262.017455195358,1911600.77288597
2562,2471.80252589405,9.50993440780617,25620,261.997086099207,1911325.27457561
2563,2472.8541164785,9.5094042756523,25630,261.976728183776,1911049.78231491
2564,2473.90576566105,9.50887440970598,25640,261.956381452522,1910774.29610049
2565,2474.95747341879,9.50834481009624,25650,261.936045908897,1910498.81592898
2566,2476.00923972875,9.5078154769521,25660,261.915721556351,1910223.34179699
2567,2477.06106456797,9.50728641040262,25670,261.895408398339,1909947.87370116
2568,2478.11294791344,9.50675761057676,25680,261.875106438310,1909672.41163811
2569,2479.16488974215,9.50622907760355,25690,261.854815679715,1909396.95560444
2570,2480.21689003104,9.50570081161194,25700,261.834536126004,1909121.50559680
2571,2481.26894875707,9.50517281273093,25710,261.814267780627,1908846.06161178
2572,2482.32106589713,9.50464508108947,25720,261.794010647035,1908570.62364601
2573,2483.37324142811,9.50411761681648,25730,261.773764728673,1908295.19169611
2574,2484.42547532688,9.5035904200409,25740,261.753530028990,1908019.76575870
2575,2485.47776757028,9.50306349089165,25750,261.733306551434,1907744.34583037
2576,2486.53011813513,9.50253682949763,25760,261.713094299452,1907468.93190776
2577,2487.58252699822,9.50201043598772,25770,261.692893276491,1907193.52398747
2578,2488.63499413632,9.50148431049081,25780,261.672703485995,1906918.12206611
2579,2489.68751952619,9.50095845313574,25790,261.652524931408,1906642.72614029
2580,2490.74010314455,9.50043286405138,25800,261.632357616179,1906367.33620663
2581,2491.7927449681,9.49990754336654,25810,261.612201543748,1906091.95226174
2582,2492.84544497352,9.49938249121006,25820,261.592056717561,1905816.57430221
2583,2493.89820313747,9.49885770771073,25830,261.571923141060,1905541.20232467
2584,2494.95101943658,9.49833319299734,25840,261.551800817685,1905265.83632571
2585,2496.00389384747,9.49780894719868,25850,261.531689750883,1904990.47630193
2586,2497.05682634672,9.49728497044351,25860,261.511589944091,1904715.12224995
2587,2498.10981691089,9.49676126286055,25870,261.491501400751,1904439.77416636
2588,2499.16286551653,9.49623782457857,25880,261.471424124303,1904164.43204777
2589,2500.21597214016,9.49571465572626,25890,261.451358118186,1903889.09589078
2590,2501.26913675826,9.49519175643234,25900,261.431303385839,1903613.76569199
2591,2502.32235934732,9.49466912682549,25910,261.411259930701,1903338.44144800
2592,2503.37563988378,9.49414676703438,25920,261.391227756209,1903063.12315540
2593,2504.42897834406,9.49362467718768,25930,261.371206865801,1902787.81081080
2594,2505.48237470458,9.49310285741403,25940,261.351197262911,1902512.50441078
2595,2506.5358289417,9.49258130784204,25950,261.331198950979,1902237.20395196
2596,2507.58934103179,9.49206002860036,25960,261.311211933437,1901961.90943091
2597,2508.64291095119,9.49153901981755,25970,261.291236213719,1901686.62084423
2598,2509.69653867619,9.49101828162221,25980,261.271271795264,1901411.33818852
2599,2510.75022418308,9.49049781414291,25990,261.251318681501,1901136.06146037
2600,2511.80396744814,9.48997761750819,26000,261.231376875864,1900860.79065637
2601,2512.8577684476,9.48945769184659,26010,261.211446381787,1900585.52577310
2602,2513.91162715768,9.48893803728662,26020,261.191527202700,1900310.26680716
2603,2514.96554355457,9.48841865395681,26030,261.171619342034,1900035.01375513
2604,2516.01951761445,9.4878995419856,26040,261.151722803219,1899759.76661360
2605,2517.07354931347,9.4873807015015,26050,261.131837589688,1899484.52537916
2606,2518.12763862774,9.48686213263296,26060,261.111963704867,1899209.29004839
2607,2519.18178553338,9.48634383550841,26070,261.092101152186,1898934.06061787
2608,2520.23599000646,9.48582581025627,26080,261.072249935071,1898658.83708420
2609,2521.29025202303,9.48530805700495,26090,261.052410056952,1898383.61944394
2610,2522.34457155913,9.48479057588284,26100,261.032581521255,1898108.40769368
2611,2523.39894859078,9.48427336701831,26110,261.012764331407,1897833.20183000
2612,2524.45338309394,9.4837564305397,26120,260.992958490830,1897558.00184949
2613,2525.5078750446,9.48323976657538,26130,260.973164002952,1897282.80774871
2614,2526.56242441868,9.48272337525366,26140,260.953380871197,1897007.61952425
2615,2527.61703119212,9.48220725670282,26150,260.933609098988,1896732.43717267
2616,2528.67169534079,9.48169141105117,26160,260.913848689747,1896457.26069057
2617,2529.72641684057,9.48117583842699,26170,260.894099646897,1896182.09007451
2618,2530.78119566731,9.48066053895852,26180,260.874361973860,1895906.92532106
2619,2531.83603179683,9.48014551277399,26190,260.854635674057,1895631.76642680
2620,2532.89092520494,9.47963076000161,26200,260.834920750907,1895356.61338829
2621,2533.9458758674,9.47911628076961,26210,260.815217207830,1895081.46620212
2622,2535.00088375999,9.47860207520616,26220,260.795525048248,1894806.32486484
2623,2536.05594885842,9.4780881434394,26230,260.775844275576,1894531.18937303
2624,2537.11107113841,9.47757448559752,26240,260.756174893233,1894256.05972326
2625,2538.16625057564,9.47706110180862,26250,260.736516904635,1893980.93591208
2626,2539.22148714577,9.47654799220081,26260,260.716870313200,1893705.81793608
2627,2540.27678082445,9.4760351569022,26270,260.697235122343,1893430.70579180
2628,2541.33213158728,9.47552259604083,26280,260.677611335478,1893155.59947583
2629,2542.38753940987,9.4750103097448,26290,260.657998956021,1892880.49898471
2630,2543.44300426778,9.47449829814213,26300,260.638397987384,1892605.40431501
2631,2544.49852613655,9.47398656136084,26310,260.618808432982,1892330.31546330
2632,2545.55410499172,9.47347509952892,26320,260.599230296226,1892055.23242612
2633,2546.60974080878,9.47296391277437,26330,260.579663580528,1891780.15520005
2634,2547.6654335632,9.47245300122514,26340,260.560108289300,1891505.08378164
2635,2548.72118323044,9.47194236500917,26350,260.540564425949,1891230.01816744
2636,2549.77698978593,9.47143200425439,26360,260.521031993888,1890954.95835402
2637,2550.83285320509,9.47092191908871,26370,260.501510996524,1890679.90433792
2638,2551.88877346328,9.47041210964002,26380,260.482001437266,1890404.85611571
2639,2552.94475053587,9.46990257603619,26390,260.462503319524,1890129.81368394
2640,2554.00078439821,9.46939331840506,26400,260.443016646700,1889854.77703915
2641,2555.0568750256,9.46888433687445,26410,260.423541422202,1889579.74617790
2642,2556.11302239333,9.46837563157218,26420,260.404077649436,1889304.72109675
2643,2557.16922647668,9.46786720262604,26430,260.384625331807,1889029.70179223
2644,2558.22548725088,9.4673590501638,26440,260.365184472718,1888754.68826090
2645,2559.28180469117,9.46685117431321,26450,260.345755075574,1888479.68049931
2646,2560.33817877273,9.46634357520199,26460,260.326337143776,1888204.67850401
2647,2561.39460947074,9.46583625295788,26470,260.306930680726,1887929.68227153
2648,2562.45109676036,9.46532920770852,26480,260.287535689825,1887654.69179843
2649,2563.50764061671,9.46482243958163,26490,260.268152174475,1887379.70708124
2650,2564.5642410149,9.46431594870484,26500,260.248780138075,1887104.72811652
2651,2565.62089793001,9.46380973520576,26510,260.229419584022,1886829.75490080
2652,2566.6776113371,9.46330379921202,26520,260.210070515717,1886554.78743063
2653,2567.73438121121,9.46279814085121,26530,260.190732936558,1886279.82570254
2654,2568.79120752734,9.46229276025088,26540,260.171406849938,1886004.86971307
2655,2569.8480902605,9.4617876575386,26550,260.152092259257,1885729.91945877
2656,2570.90502938563,9.46128283284187,26560,260.132789167908,1885454.97493617
2657,2571.96202487769,9.46077828628822,26570,260.113497579287,1885180.03614180
2658,2573.0190767116,9.4602740180051,26580,260.094217496786,1884905.10307221
2659,2574.07618486225,9.45977002812001,26590,260.074948923801,1884630.17572392
2660,2575.13334930452,9.45926631676037,26600,260.055691863722,1884355.25409347
2661,2576.19057001325,9.45876288405361,26610,260.036446319943,1884080.33817740
2662,2577.24784696327,9.4582597301271,26620,260.017212295852,1883805.42797223
2663,2578.30518012939,9.45775685510827,26630,259.997989794841,1883530.52347450
2664,2579.36256948639,9.45725425912443,26640,259.978778820300,1883255.62468073
2665,2580.42001500901,9.45675194230292,26650,259.959579375614,1882980.73158745
2666,2581.47751667201,9.45624990477108,26660,259.940391464176,1882705.84419120
2667,2582.53507445008,9.45574814665616,26670,259.921215089369,1882430.96248850
2668,2583.59268831792,9.45524666808545,26680,259.902050254583,1882156.08647587
2669,2584.65035825019,9.4547454691862,26690,259.882896963201,1881881.21614984
2670,2585.70808422153,9.45424455008563,26700,259.863755218609,1881606.35150693
2671,2586.76586620655,9.45374391091093,26710,259.844625024190,1881331.49254368
2672,2587.82370417986,9.4532435517893,26720,259.825506383329,1881056.63925659
